attacker,defender,best_move,damage_pct,reverse_move,reverse_pct,speed_advantage,old_score,offense_score,defense_score,speed_score,typing_score,movepool_score,mega_score,efficiency,meta_weight,is_meta,is_ohko,is_2hko,coverage_depth,survival_margin,trick_room_favor,priority_net,coverage_types,status_threat_net,setup_potential_net
Slowking-Galar,Mega Aerodactyl,Future Sight,79.4,Rock Slide,78.2,-0.7,-0.2,-0.171,-0.086,-0.370,-0.075,0.300,0.300,-0.109,0.314,1,0,1,0.000,0.218,0.000,0.000,0.800,0.400,0.000
Slowking-Galar,Mega Dragonite,Future Sight,28.9,Draco Meteor,83.5,-0.7,-0.76,-0.807,-0.011,-0.560,0.000,0.235,0.300,-0.318,0.235,1,0,0,0.000,0.165,0.000,-0.800,0.800,0.600,-0.300
Slowking-Galar,Mega Meganium,Belch,271,Hyper Beam,64.1,-0.7,1.86,0.775,0.256,-0.325,0.850,0.280,0.300,0.359,0.118,1,1,1,0.250,0.359,0.000,0.000,0.800,0.400,0.200
Slowking-Galar,Mega Feraligatr,Future Sight,77.5,Double-Edge,131.8,-0.7,-0.75,-0.183,-0.407,-0.332,0.000,0.330,0.300,-0.175,0.02,1,0,1,0.000,-0.318,0.000,0.000,0.800,0.600,-0.200
Slowking-Galar,Mega Ampharos,Future Sight,66.1,Hyper Beam,71.2,0,-0.05,-0.259,0.063,-0.082,0.000,0.240,0.300,-0.04,0.05,0,0,1,0.000,0.288,0.000,0.000,0.800,0.600,0.000
Slowking-Galar,Mega Steelix,Future Sight,40.7,Earthquake,152.9,0,-1.12,-0.654,-0.534,0.075,-0.692,-0.085,0.300,-0.377,0.05,0,0,0,0.250,-0.529,0.000,0.000,0.800,0.100,-0.500
Slowking-Galar,Mega Scizor,Future Sight,40.7,Bug Bite,79.4,-0.7,-0.6,-0.729,-0.093,-0.430,-0.458,0.305,0.300,-0.328,0.078,1,0,0,0.000,0.206,0.000,-0.500,0.800,0.600,-0.300
Slowking-Galar,Mega Heracross,Future Sight,147.1,Megahorn,122.4,-0.7,0.04,0.756,-0.276,-0.285,0.308,0.310,0.300,0.178,0.05,0,1,1,0.250,-0.224,0.000,0.000,0.800,0.600,0.000
Slowking-Galar,Mega Skarmory,Future Sight,42.1,Brave Bird,99.4,-0.7,-0.78,-0.719,-0.213,-0.393,-0.458,0.225,0.300,-0.356,0.02,1,0,0,0.000,0.006,0.000,0.000,0.800,0.400,-0.300
Slowking-Galar,Mega Houndoom,Belch,84.7,Dark Pulse,102.4,-0.7,-0.39,-0.060,-0.124,-0.325,-0.383,0.180,0.300,-0.119,0.05,0,0,1,0.250,-0.024,0.000,0.000,0.800,0.400,-0.200
Slowking-Galar,Mega Tyranitar,Focus Punch,70.9,Giga Impact,92.9,-0.7,-0.43,-0.152,-0.174,-0.291,-0.692,0.160,0.300,-0.185,0.275,1,0,1,0.250,0.071,0.000,0.000,0.800,0.400,0.000
Slowking-Galar,Mega Gardevoir,Belch,127.3,Future Sight,85.3,-0.7,0.21,0.624,0.053,-0.400,0.233,0.010,0.300,0.16,0.137,1,1,1,0.250,0.147,0.000,0.000,0.800,-0.100,0.200
Slowking-Galar,Mega Sableye,Belch,41.6,Foul Play,57.6,0.3,-0.07,-0.723,0.038,0.018,-0.692,0.025,0.300,-0.256,0.039,1,0,0,0.000,0.424,0.000,-0.500,0.800,-0.100,-0.300
Slowking-Galar,Mega Aggron,Future Sight,48.3,Head Smash,124.1,-0.5,-0.91,-0.603,-0.361,-0.123,-0.458,0.035,0.300,-0.323,0.039,1,0,0,0.250,-0.241,0.000,0.000,0.800,0.400,-0.500
Slowking-Galar,Mega Medicham,Future Sight,98.5,Giga Impact,130.6,-0.7,-0.53,-0.043,-0.325,-0.370,0.075,0.180,0.300,-0.128,0.05,0,0,1,0.000,-0.306,0.000,0.000,0.800,0.400,-0.200
Slowking-Galar,Mega Manectric,Future Sight,97.2,Thunderbolt,55.3,-0.7,0.21,-0.052,0.158,-0.340,0.000,0.380,0.300,0.009,0.02,1,0,1,0.000,0.447,0.000,0.000,0.800,0.600,0.000
Slowking-Galar,Mega Sharpedo,Belch,113.8,Crunch,201.2,-0.7,-1.08,0.134,-0.817,-0.348,-0.383,0.160,0.300,-0.241,0.05,0,0,1,0.250,-1.000,0.000,0.000,0.800,0.400,0.000
Slowking-Galar,Mega Camerupt,Future Sight,78.6,Earth Power,151.2,0.3,-0.64,-0.176,-0.417,0.155,-0.308,0.020,0.300,-0.14,0.02,1,0,1,0.000,-0.512,0.000,0.000,0.800,0.000,-0.200
Slowking-Galar,Mega Altaria,Belch,152,Outrage,83.5,-0.7,0.48,0.775,-0.043,-0.370,0.308,0.240,0.300,0.218,0.02,1,1,1,0.250,0.165,0.000,0.000,0.800,0.300,0.200
Slowking-Galar,Mega Banette,Future Sight,97.8,Poltergeist,205.9,-0.7,-1.29,-0.048,-0.817,-0.360,-0.308,0.030,0.300,-0.303,0.05,0,0,1,0.000,-1.000,0.000,0.000,0.800,0.200,-0.200
Slowking-Galar,Mega Chimecho,Hyper Beam,28,Future Sight,74.1,-0.5,-0.61,-0.813,0.046,-0.280,-0.692,-0.235,0.300,-0.366,0.05,0,0,0,0.000,0.259,0.000,0.000,0.800,-0.400,-0.300
Slowking-Galar,Mega Absol,Belch,124.3,Giga Impact,87.1,-0.7,0.16,0.604,-0.139,-0.363,-0.383,0.210,0.300,0.071,0.05,0,1,1,0.250,0.129,0.000,0.000,0.800,0.400,0.200
Slowking-Galar,Mega Glalie,Future Sight,91,Explosion,122.9,-0.7,-0.53,-0.018,-0.354,-0.348,0.000,0.230,0.300,-0.126,0.05,0,0,1,0.250,-0.229,0.000,0.000,0.800,0.400,0.000
Slowking-Galar,Mega Lopunny,Future Sight,172.9,Fake Out,33.5,-0.7,1.18,0.850,0.257,-0.440,0.308,0.430,0.300,0.32,0.02,1,1,1,0.500,0.665,0.000,-0.500,0.800,0.400,0.800
Slowking-Galar,Mega Garchomp,Future Sight,67.2,Earthquake,191.8,-0.7,-1.46,-0.252,-0.767,-0.325,-0.308,0.260,0.300,-0.322,0.745,1,0,1,0.000,-0.918,0.000,0.000,0.800,0.600,-0.200
Slowking-Galar,Mega Lucario,Future Sight,107.6,Meteor Mash,102.4,-0.7,-0.16,0.092,-0.156,-0.425,-0.075,0.380,0.300,-0.051,0.039,1,0,1,0.250,-0.024,0.000,-0.500,0.800,0.600,0.000
Slowking-Galar,Mega Abomasnow,Belch,138.2,Giga Impact,79.4,0,0.59,0.771,-0.018,0.052,0.308,0.170,0.300,0.3,0.05,0,1,1,0.500,0.206,0.000,0.000,0.800,0.300,0.200
Slowking-Galar,Mega Gallade,Future Sight,73.4,Giga Impact,93.5,-0.7,-0.41,-0.211,-0.103,-0.400,0.075,0.030,0.300,-0.143,0.02,1,0,1,0.000,0.065,0.000,0.000,0.800,-0.100,0.000
Slowking-Galar,Mega Froslass,Future Sight,81.4,Shadow Ball,102.4,-0.7,-0.42,-0.157,-0.124,-0.363,-0.308,0.250,0.300,-0.142,0.196,1,0,1,0.000,-0.024,0.000,0.000,0.800,0.400,-0.200
Slowking-Galar,Mega Emboar,Future Sight,117.8,Flare Blitz,104.1,-0.7,-0.07,0.560,-0.166,-0.285,0.308,0.110,0.300,0.126,0.05,0,1,1,0.250,-0.041,0.000,0.000,0.800,0.100,0.000
Slowking-Galar,Mega Excadrill,Focus Punch,46.5,Earthquake,187.1,-0.7,-1.62,-0.615,-0.739,-0.325,-0.692,0.115,0.300,-0.477,0.137,1,0,0,0.250,-0.871,0.000,0.000,0.800,0.600,-0.500
Slowking-Galar,Mega Audino,Belch,109,Hyper Beam,65.3,-0.5,0.29,0.102,0.173,-0.160,0.308,0.160,0.300,0.104,0.05,0,0,1,0.250,0.347,0.000,0.000,0.800,0.100,0.200
Slowking-Galar,Mega Chandelure,Future Sight,80.7,Shadow Ball,120,-0.7,-0.6,-0.162,-0.230,-0.370,-0.308,0.250,0.300,-0.171,0.02,1,0,1,0.000,-0.200,0.000,0.000,0.800,0.400,-0.200
Slowking-Galar,Mega Golurk,Future Sight,69.5,Headlong Rush,218.8,-0.5,-1.64,-0.237,-0.817,-0.148,-0.308,0.260,0.300,-0.295,0.039,1,0,1,0.000,-1.000,0.000,0.000,0.800,0.600,-0.200
Slowking-Galar,Mega Chesnaught,Future Sight,128.8,Wood Hammer,48.8,0,0.8,0.709,0.241,-0.037,0.617,0.500,0.300,0.392,0.02,1,1,1,0.500,0.512,0.000,0.000,0.800,0.400,0.800
Slowking-Galar,Mega Delphox,Belch,64.7,Heat Wave,65.9,-0.7,-0.22,-0.269,0.095,-0.370,-0.075,0.180,0.300,-0.105,0.137,1,0,1,0.000,0.341,0.000,0.000,0.800,0.100,0.000
Slowking-Galar,Mega Greninja,Belch,94.6,Dark Pulse,98.8,-0.7,-0.25,0.006,-0.103,-0.348,-0.383,0.230,0.300,-0.094,0.02,1,0,1,0.250,0.012,0.000,0.000,0.800,0.400,0.000
Slowking-Galar,Mega Floette,Belch,114.1,Moonblast,42.4,-0.7,0.51,0.136,0.311,-0.325,0.542,0.650,0.300,0.188,0.373,1,0,1,0.250,0.576,0.000,0.000,0.800,0.600,0.800
Slowking-Galar,Mega Meowstic,Belch,78.5,Expanding Force,51.8,-0.7,0.06,-0.177,0.179,-0.485,-0.075,0.260,0.300,-0.072,0.02,1,0,1,0.000,0.482,0.000,-0.500,0.800,0.300,0.000
Slowking-Galar,Mega Hawlucha,Future Sight,162.1,Brave Bird,97.6,-0.7,0.44,0.775,-0.127,-0.325,0.308,0.270,0.300,0.209,0.02,1,1,1,0.250,0.024,0.000,0.000,0.800,0.200,0.200
Slowking-Galar,Mega Crabominable,Future Sight,129.1,Ice Hammer,107.6,0,0.22,0.711,-0.187,-0.072,0.308,0.260,0.300,0.224,0.02,1,1,1,0.500,-0.076,0.000,-0.500,0.800,0.300,0.000
Slowking-Galar,Mega Drampa,Future Sight,68.6,Draco Meteor,90,0,-0.21,-0.168,-0.050,-0.011,0.000,0.260,0.300,-0.024,0.02,1,0,1,0.250,0.100,0.000,0.000,0.800,0.300,0.000
Slowking-Galar,Mega Scovillain,Belch,190,Flare Blitz,98.8,-0.7,0.7,0.775,-0.134,-0.285,0.308,0.290,0.300,0.217,0.039,1,1,1,0.250,0.012,0.000,0.000,0.800,0.600,0.200
Slowking-Galar,Mega Glimmora,Future Sight,153.2,Earth Power,80,-0.7,0.52,0.775,0.085,-0.325,0.233,0.360,0.300,0.263,0.078,1,1,1,0.250,0.200,0.000,0.000,0.800,0.600,0.200
Forretress,Venusaur,Explosion,108.4,Hyper Beam,45.3,-0.7,0.42,0.023,0.237,-0.305,0.692,0.125,0.000,0.087,0.216,1,0,1,0.000,0.547,0.000,0.000,0.600,0.000,0.500
Forretress,Charizard,Explosion,115.7,Heat Wave,368,-0.7,-2.73,0.071,-0.916,-0.385,-0.850,-0.040,0.000,-0.374,0.353,1,0,1,0.000,-1.000,0.000,0.000,0.600,-0.100,0.000
Forretress,Blastoise,Explosion,94.2,Water Spout,122,-0.7,-0.49,-0.072,-0.448,-0.412,-0.075,-0.050,0.000,-0.228,0.02,1,0,1,0.000,-0.220,0.000,-0.500,0.600,0.000,-0.200
Forretress,Beedrill,Explosion,205.7,Giga Impact,22,-0.7,1.63,0.700,0.620,-0.287,0.383,0.245,0.000,0.37,0.05,0,1,1,0.000,0.780,0.000,0.000,0.600,0.300,0.500
Forretress,Pidgeot,Explosion,115.2,Heat Wave,114.7,-0.7,-0.2,0.068,-0.329,-0.430,0.000,0.050,0.000,-0.143,0.05,0,0,1,0.000,-0.147,0.000,0.000,0.600,0.300,0.000
Forretress,Arbok,Explosion,143.7,Earthquake,30.7,-0.7,0.92,0.658,0.493,-0.305,0.775,0.055,0.000,0.343,0.05,0,1,1,0.000,0.693,0.000,0.000,0.600,0.000,0.500
Forretress,Pikachu,Explosion,261.8,Volt Tackle,40,-0.7,2.01,0.700,0.287,-0.438,-0.075,-0.145,0.000,0.172,0.05,0,1,1,0.000,0.600,0.000,0.000,0.600,-0.500,0.500
Forretress,Raichu,Explosion,170.4,Volt Switch,38.7,-0.7,1.11,0.700,0.052,-0.537,-0.075,-0.005,0.000,0.107,0.02,1,1,1,0.000,0.613,0.000,-0.500,0.600,-0.500,0.500
Forretress,Raichu-Alola,Explosion,183,Hyper Beam,43.3,-0.7,1.19,0.775,0.099,-0.438,0.233,-0.145,0.000,0.179,0.05,0,1,1,0.250,0.567,0.000,0.000,0.600,-0.500,0.500
Forretress,Clefable,Steel Roller,170.6,Misty Explosion,44,-0.5,1.12,0.775,0.095,-0.183,0.467,-0.075,0.000,0.259,0.078,1,1,1,0.250,0.560,0.000,0.000,0.600,-0.500,0.500
Forretress,Ninetales,Explosion,123,Overheat,410.7,-0.7,-3.09,0.520,-0.916,-0.385,-0.850,-0.240,0.000,-0.259,0.05,0,1,1,0.000,-1.000,0.000,0.000,0.600,-0.600,0.000
Forretress,Ninetales-Alola,Steel Roller,383.8,Hyper Beam,39.3,-0.7,3.24,0.775,0.198,-0.408,0.775,-0.025,0.000,0.275,0.078,1,1,1,0.250,0.607,0.000,0.000,0.600,-0.200,0.500
Forretress,Arcanine,Explosion,104.8,Flare Blitz,240,-0.7,-1.56,-0.001,-0.673,-0.385,-0.850,0.030,0.000,-0.328,0.02,1,0,1,0.000,-1.000,0.000,0.000,0.600,-0.100,0.000
Forretress,Arcanine-Hisui,Steel Roller,80,Flare Blitz,248,-0.7,-1.89,-0.167,-0.673,-0.545,-0.542,-0.090,0.000,-0.39,0.059,1,0,1,0.000,-1.000,0.000,-0.800,0.600,-0.100,-0.200
Forretress,Alakazam,Explosion,204.6,Focus Blast,89.3,-0.7,0.94,0.775,-0.177,-0.445,0.542,-0.180,0.000,0.135,0.05,0,1,1,0.250,0.107,0.000,0.000,0.600,-0.400,0.200
Forretress,Machamp,Explosion,104.8,Close Combat,68,-0.5,0.22,-0.001,0.119,-0.105,-0.075,0.090,0.000,0.01,0.05,0,0,1,0.000,0.320,0.000,0.000,0.600,0.100,0.200
Forretress,Victreebel,Explosion,131,Giga Impact,24,-0.7,0.86,0.573,0.608,-0.225,0.692,-0.075,0.000,0.341,0.05,0,1,1,0.000,0.760,0.000,0.000,0.600,-0.500,0.500
Forretress,Slowbro,Explosion,78.8,Surf,82,0,-0.03,-0.100,-0.133,0.020,0.233,-0.310,0.000,-0.067,0.05,0,0,1,0.250,0.180,0.000,0.000,0.600,-0.600,0.000
Forretress,Slowbro-Galar,Explosion,88.8,Focus Punch,46.7,0,0.42,-0.108,0.472,0.020,0.458,-0.235,0.000,0.112,0.05,0,0,1,0.000,0.533,0.000,0.000,0.600,-0.600,0.300
Forretress,Gengar,Steel Roller,125.2,Shadow Ball,86.7,-0.7,0.18,0.535,-0.086,-0.460,0.075,-0.160,0.000,0.038,0.216,1,1,1,0.000,0.133,0.000,0.000,0.600,-0.700,0.200
Forretress,Kangaskhan,Explosion,96.1,Double-Edge,27.3,-0.7,0.48,-0.059,0.439,-0.507,0.308,0.245,0.000,0.046,0.078,1,0,1,0.000,0.727,0.000,-0.500,0.600,0.300,0.500
Forretress,Starmie,Explosion,122.2,Liquidation,20.7,-0.7,0.81,0.590,0.478,-0.560,0.233,0.195,0.000,0.227,0.039,1,1,1,0.250,0.793,0.000,-0.500,0.600,0.000,0.500
Forretress,Pinsir,Explosion,103.6,Close Combat,44,-0.7,0.39,-0.009,0.338,-0.345,0.308,0.175,0.000,0.061,0.05,0,0,1,0.000,0.560,0.000,0.000,0.600,0.300,0.500
Forretress,Tauros,Explosion,100.7,Close Combat,38,-0.7,0.42,-0.029,0.374,-0.408,0.308,0.245,0.000,0.059,0.05,0,0,1,0.000,0.620,0.000,0.000,0.600,0.300,0.500
Forretress,Tauros-Paldea-Combat,Explosion,92.7,Close Combat,60,-0.7,0.12,-0.082,0.167,-0.385,-0.075,0.050,0.000,-0.062,0.05,0,0,1,0.000,0.400,0.000,0.000,0.600,0.300,0.000
Forretress,Tauros-Paldea-Blaze,Explosion,92.7,Flare Blitz,240,-0.7,-1.68,-0.082,-0.673,-0.385,-0.850,-0.160,0.000,-0.371,0.05,0,0,1,0.000,-1.000,0.000,0.000,0.600,-0.100,-0.200
Forretress,Tauros-Paldea-Aqua,Explosion,92.7,Close Combat,60,-0.7,0.12,-0.082,0.167,-0.485,-0.383,0.190,0.000,-0.099,0.02,1,0,1,0.000,0.400,0.000,-0.500,0.600,0.300,0.000
Forretress,Gyarados,Explosion,102.9,Aqua Tail,50,-0.7,0.32,-0.014,0.227,-0.351,-0.383,-0.100,0.000,-0.066,0.078,1,0,1,0.000,0.500,0.000,0.000,0.600,-0.200,0.200
Forretress,Ditto,Explosion,206.5,Struggle,0,-0.5,1.92,0.700,0.602,-0.049,0.308,0.455,0.000,0.427,0.05,0,1,1,0.000,1.000,0.000,0.000,0.600,0.300,0.500
Forretress,Vaporeon,Explosion,105.4,Surf,86.7,-0.5,0.04,0.003,-0.236,-0.208,-0.075,-0.020,0.000,-0.109,0.05,0,0,1,0.000,0.133,0.000,0.000,0.600,0.000,0.200
Forretress,Jolteon,Explosion,154.3,Thunderbolt,86.7,-0.7,0.47,0.700,-0.236,-0.423,-0.075,-0.140,0.000,0.045,0.05,0,1,1,0.000,0.133,0.000,0.000,0.600,-0.300,0.200
Forretress,Flareon,Explosion,154.3,Flare Blitz,272,-0.5,-1.33,0.700,-0.673,-0.185,-0.850,-0.230,0.000,-0.103,0.05,0,1,1,0.000,-1.000,0.000,0.000,0.600,-0.400,0.000
Forretress,Aerodactyl,Steel Roller,205.2,Rock Slide,36.7,-0.7,1.48,0.775,0.307,-0.430,0.158,0.235,0.000,0.263,0.314,1,1,1,0.250,0.633,0.000,0.000,0.600,0.100,0.500
Forretress,Snorlax,Explosion,86.4,High Horsepower,32,0,0.54,-0.124,0.410,0.073,0.308,-0.055,0.000,0.105,0.02,1,0,1,0.000,0.680,0.000,0.000,0.600,-0.500,0.300
Forretress,Dragonite,Explosion,45.2,Hurricane,64.7,-0.7,-0.4,-0.699,-0.029,-0.540,0.000,-0.075,0.000,-0.332,0.235,1,0,0,0.000,0.353,0.000,-0.800,0.600,0.000,-0.300
Forretress,Meganium,Explosion,93.5,Hyper Beam,40,-0.7,0.33,-0.002,0.119,-0.305,0.775,0.115,0.000,0.057,0.118,1,0,1,0.250,0.600,0.000,0.000,0.600,0.100,0.300
Forretress,Typhlosion,Explosion,115.7,Eruption,576,-0.7,-4.81,0.071,-0.916,-0.385,-0.850,-0.040,0.000,-0.374,0.05,0,0,1,0.000,-1.000,0.000,0.000,0.600,-0.100,0.000
Forretress,Typhlosion-Hisui,Steel Roller,46.6,Eruption,610.7,-0.7,-5.85,-0.689,-0.916,-0.385,-0.850,-0.095,0.000,-0.607,0.059,1,0,0,0.000,-1.000,0.000,0.000,0.600,-0.100,-0.500
Forretress,Feraligatr,Explosion,90.6,Liquidation,54,-0.7,0.16,-0.096,0.203,-0.312,-0.075,0.190,0.000,-0.029,0.02,1,0,1,0.000,0.460,0.000,0.000,0.600,0.300,0.000
Forretress,Ariados,Explosion,132.4,Megahorn,26,0,1.06,0.583,0.596,-0.107,0.383,0.245,0.000,0.365,0.05,0,1,1,0.000,0.740,0.000,-0.500,0.600,0.300,0.500
Forretress,Ampharos,Explosion,100,Thunderbolt,90,-0.5,-0.05,-0.033,-0.256,-0.142,-0.075,-0.020,0.000,-0.112,0.05,0,0,1,0.000,0.100,0.000,0.000,0.600,0.000,0.200
Forretress,Azumarill,Explosion,98.9,Play Rough,16,-0.5,0.68,-0.041,0.506,-0.188,0.000,0.065,0.000,0.083,0.02,1,0,1,0.000,0.840,0.000,-0.500,0.600,-0.200,0.300
Forretress,Politoed,Explosion,110.3,Surf,76.7,-0.7,0.13,0.035,-0.176,-0.247,-0.075,-0.100,0.000,-0.101,0.098,1,0,1,0.000,0.233,0.000,0.000,0.600,-0.200,0.200
Forretress,Espeon,Explosion,154.3,Future Sight,64.7,-0.7,0.69,0.775,-0.029,-0.445,0.542,-0.140,0.000,0.176,0.05,0,1,1,0.250,0.353,0.000,0.000,0.600,-0.300,0.200
Forretress,Umbreon,Explosion,78.8,Foul Play,20.7,-0.5,0.43,-0.100,0.478,-0.200,0.542,-0.195,0.000,0.084,0.05,0,0,1,0.250,0.793,0.000,0.000,0.600,-0.500,0.300
Forretress,Slowking,Explosion,101.8,Surf,82,0,0.2,0.054,-0.133,0.020,0.233,-0.260,0.000,-0.016,0.05,0,0,1,0.250,0.180,0.000,0.000,0.600,-0.600,0.200
Forretress,Slowking-Galar,Explosion,101.8,Future Sight,58,0,0.44,-0.021,0.161,0.020,0.458,-0.260,0.000,0.058,0.05,0,0,1,0.000,0.420,0.000,0.000,0.600,-0.600,0.200
Forretress,Steelix,Explosion,26.7,Earthquake,42.7,0,-0.16,-0.822,0.346,0.095,-0.308,-0.150,0.000,-0.187,0.05,0,0,0,0.000,0.573,0.000,0.000,0.600,-0.200,0.000
Forretress,Scizor,Explosion,49.7,Bug Bite,26,-0.5,0.09,-0.669,0.521,-0.330,0.000,0.190,0.000,-0.117,0.078,1,0,0,0.000,0.740,0.000,-0.500,0.600,0.300,0.000
Forretress,Heracross,Explosion,117.4,Focus Punch,82,-0.7,0.14,0.083,0.110,-0.345,0.000,0.170,0.000,0,0.05,0,0,1,0.000,0.180,0.000,0.000,0.600,0.300,0.200
Forretress,Skarmory,Explosion,38.6,Brave Bird,48.7,-0.7,-0.31,-0.743,0.310,-0.292,-0.308,0.110,0.000,-0.224,0.02,1,0,0,0.000,0.513,0.000,0.000,0.600,0.100,0.000
Forretress,Houndoom,Explosion,164.7,Overheat,504,-0.7,-3.6,0.700,-0.841,-0.385,-0.467,-0.120,0.000,-0.136,0.05,0,1,1,0.000,-1.000,0.000,0.000,0.600,-0.300,0.000
Forretress,Tyranitar,Steel Roller,120,Focus Punch,57.3,-0.5,0.48,0.650,0.259,-0.191,0.308,-0.100,0.000,0.242,0.275,1,1,1,0.500,0.427,0.000,0.000,0.600,-0.200,0.200
Forretress,Pelipper,Explosion,107.4,Surf,78.7,-0.5,0.14,0.016,-0.188,-0.253,-0.383,0.100,0.000,-0.121,0.294,1,0,1,0.000,0.213,0.000,0.000,0.600,0.300,0.200
Forretress,Gardevoir,Steel Roller,222.4,Future Sight,62.7,-0.7,1.39,0.775,0.058,-0.380,0.617,-0.300,0.000,0.203,0.137,1,1,1,0.250,0.373,0.000,0.000,0.600,-0.700,0.200
Forretress,Sableye,Steel Roller,113.6,Foul Play,20.7,-0.5,0.78,0.057,0.478,-0.203,0.075,-0.085,0.000,0.095,0.039,1,0,1,0.000,0.793,0.000,-0.500,0.600,-0.700,0.500
Forretress,Aggron,Steel Roller,47.6,Head Smash,74.7,-0.5,-0.42,-0.683,0.154,-0.103,0.000,-0.225,0.000,-0.209,0.039,1,0,0,0.000,0.253,0.000,0.000,0.600,-0.200,-0.300
Forretress,Medicham,Explosion,134.8,Focus Punch,102.7,-0.7,0.11,0.599,-0.014,-0.350,0.075,0.040,0.000,0.118,0.05,0,1,1,0.000,-0.027,0.000,0.000,0.600,0.100,0.000
Forretress,Manectric,Explosion,149,Thunderbolt,84.7,-0.7,0.43,0.693,-0.224,-0.400,-0.075,0.120,0.000,0.076,0.02,1,1,1,0.000,0.153,0.000,0.000,0.600,0.000,0.200
Forretress,Sharpedo,Explosion,198.6,Liquidation,46,-0.7,1.32,0.775,0.326,-0.408,0.233,0.095,0.000,0.265,0.05,0,1,1,0.250,0.540,0.000,0.000,0.600,0.100,0.500
Forretress,Camerupt,Explosion,132.4,Eruption,560,0,-4.28,0.583,-0.916,0.015,-0.850,-0.160,0.000,-0.152,0.02,1,1,1,0.000,-1.000,0.000,0.000,0.600,-0.400,0.000
Forretress,Torkoal,Explosion,75.2,Eruption,368,0.3,-2.84,-0.199,-0.916,0.175,-0.850,-0.260,0.000,-0.365,0.098,1,0,1,0.000,-1.000,0.000,0.000,0.600,-0.700,-0.200
Forretress,Altaria,Explosion,105.3,Sky Attack,52.7,-0.7,0.32,0.002,0.286,-0.350,0.000,-0.110,0.000,-0.009,0.02,1,0,1,0.000,0.473,0.000,0.000,0.600,-0.400,0.200
Forretress,Milotic,Explosion,102.9,Scald,72.7,-0.7,0.09,-0.014,-0.152,-0.336,-0.075,0.120,0.000,-0.105,0.176,1,0,1,0.000,0.273,0.000,0.000,0.600,0.000,0.200
Forretress,Castform,Explosion,132.4,Future Sight,18,-0.7,0.93,0.583,0.251,-0.263,0.308,0.125,0.000,0.228,0.05,0,1,1,0.000,0.820,0.000,0.000,0.600,0.000,0.500
Forretress,Banette,Steel Roller,114.4,Poltergeist,56.7,-0.5,0.43,0.063,0.187,-0.260,-0.075,-0.300,0.000,-0.024,0.05,0,0,1,0.000,0.433,0.000,0.000,0.600,-0.700,0.200
Forretress,Chimecho,Explosion,115.3,Future Sight,52,-0.5,0.48,0.144,0.047,-0.260,0.542,-0.300,0.000,0.027,0.05,0,0,1,0.250,0.480,0.000,0.000,0.600,-0.700,0.200
Forretress,Absol,Explosion,154.3,Close Combat,45.3,-0.7,0.88,0.775,0.331,-0.302,0.542,-0.185,0.000,0.29,0.05,0,1,1,0.250,0.547,0.000,0.000,0.600,-0.600,0.500
Forretress,Glalie,Steel Roller,175.5,Explosion,33.3,-0.7,1.21,0.775,0.403,-0.328,0.542,0.165,0.000,0.338,0.05,0,1,1,0.250,0.667,0.000,0.000,0.600,0.100,0.500
Forretress,Torterra,Explosion,81.8,Headlong Rush,60,-0.5,0.07,-0.080,0.242,-0.113,0.308,0.050,0.000,0.05,0.05,0,0,1,0.250,0.400,0.000,0.000,0.600,0.300,0.000
Forretress,Infernape,Explosion,125.8,Flare Blitz,232,-0.7,-1.27,0.539,-0.673,-0.385,-0.850,-0.200,0.000,-0.189,0.05,0,1,1,0.000,-1.000,0.000,0.000,0.600,-0.500,0.000
Forretress,Empoleon,Explosion,50.3,Hydro Cannon,146,-0.5,-1.11,-0.665,-0.517,-0.168,-0.308,-0.120,0.000,-0.405,0.02,1,0,0,0.000,-0.460,0.000,0.000,0.600,0.000,-0.200
Forretress,Luxray,Explosion,112.9,Supercell Slam,52.7,-0.7,0.39,0.053,0.211,-0.263,-0.075,-0.020,0.000,0.007,0.05,0,0,1,0.000,0.473,0.000,0.000,0.600,0.000,0.200
Forretress,Roserade,Explosion,150.4,Hyper Beam,52.7,-0.7,0.77,0.700,0.193,-0.385,0.692,-0.070,0.000,0.243,0.05,0,1,1,0.000,0.473,0.000,0.000,0.600,-0.300,0.200
Forretress,Rampardos,Steel Roller,196.5,Head Smash,100,-0.5,0.82,0.775,-0.073,-0.129,0.233,0.050,0.000,0.217,0.05,0,1,1,0.250,0.000,0.000,0.000,0.600,0.300,0.000
Forretress,Bastiodon,Steel Roller,54.1,Meteor Beam,40,0,0.14,-0.639,0.119,0.095,0.000,-0.005,0.000,-0.144,0.05,0,0,0,0.000,0.600,0.000,0.000,0.600,-0.200,0.300
Forretress,Lopunny,Explosion,119.3,Close Combat,32,-0.7,0.66,0.495,0.410,-0.500,0.308,0.045,0.000,0.187,0.02,1,1,1,0.000,0.680,0.000,-0.500,0.600,-0.200,0.500
Forretress,Spiritomb,Steel Roller,84.8,Poltergeist,48.7,0,0.36,-0.135,0.310,-0.012,0.075,-0.355,0.000,0.007,0.05,0,0,1,0.000,0.513,0.000,0.000,0.600,-0.900,0.300
Forretress,Garchomp,Explosion,82.5,Earthquake,56.7,-0.7,0.05,-0.150,0.262,-0.385,0.075,0.120,0.000,-0.037,0.745,1,0,1,0.000,0.433,0.000,0.000,0.600,0.300,0.000
