attacker,defender,best_move,damage_pct,reverse_move,reverse_pct,speed_advantage,score
Alakazam,Simisage,Future Sight,128.7,Solar Blade,162.3,0,-0.34
Alakazam,Simisear,Future Sight,128.7,Flare Blitz,156.9,0,-0.28
Alakazam,Simipour,Energy Ball,129.3,Giga Impact,130,0,-0.01
Alakazam,Excadrill,Focus Blast,136.2,Megahorn,258.5,0,-1.22
Alakazam,Audino,Focus Blast,114.6,Giga Impact,145.4,0.19999999999999996,-0.25
Alakazam,Conkeldurr,Future Sight,210,Ice Punch,100,0.7,1.31
Alakazam,Whimsicott,Future Sight,125.2,Solar Beam,74.6,0,0.51
Alakazam,Krookodile,Focus Blast,140,Earthquake,146.2,0,-0.06
Alakazam,Cofagrigus,Future Sight,97.7,Shadow Ball,115.4,0.7,0.03
Alakazam,Garbodor,Future Sight,205.2,Explosion,210.8,0,-0.06
Alakazam,Zoroark,Focus Blast,198.5,Night Daze,149.2,0,0.49
Alakazam,Zoroark-Hisui,Future Sight,154.6,Bitter Malice,129.2,0,0.25
Alakazam,Reuniclus,Hyper Beam,69.2,Hyper Beam,85.4,0.7,0.05
Alakazam,Vanilluxe,Focus Blast,128.8,Explosion,135.4,0,-0.07
Alakazam,Emolga,Future Sight,154.6,Wild Charge,99.2,0,0.55
Alakazam,Chandelure,Future Sight,108.9,Shadow Ball,152.3,0,-0.43
Alakazam,Beartic,Focus Blast,127.1,Giga Impact,157.7,0.19999999999999996,-0.25
Alakazam,Stunfisk,Energy Ball,75,Earth Power,58.5,0.7,0.38
Alakazam,Stunfisk-Galar,Focus Blast,113,Earthquake,115.4,0.7,0.19
Alakazam,Golurk,Future Sight,98.8,Poltergeist,333.8,0.19999999999999996,-2.29
Alakazam,Hydreigon,Focus Blast,117.4,Dark Pulse,138.5,0,-0.21
Alakazam,Volcarona,Future Sight,81.3,Bug Buzz,163.1,0,-0.82
Alakazam,Chesnaught,Future Sight,207.4,Wood Hammer,164.6,0.19999999999999996,0.49
Alakazam,Delphox,Hyper Beam,74.7,Heat Wave,76.9,0,-0.02
Alakazam,Greninja,Focus Blast,160.5,Dark Pulse,121.5,0,0.39
Alakazam,Diggersby,Focus Blast,138.8,Giga Impact,139.2,0,0
Alakazam,Talonflame,Future Sight,117.6,Brave Bird,166.2,0,-0.49
Alakazam,Vivillon,Future Sight,147.1,Bug Buzz,124.6,0,0.22
Alakazam,Floette,Future Sight,988,Moonblast,9.2,0.5,9.94
Alakazam,Floette-Eternal,Future Sight,74.5,Moonblast,81.5,0,-0.07
Alakazam,Florges,Future Sight,61.4,Misty Explosion,79.2,0,-0.18
Alakazam,Pangoro,Focus Blast,138.8,Giga Impact,151.5,0.19999999999999996,-0.07
Alakazam,Furfrou,Focus Blast,130.7,Giga Impact,171.5,0,-0.41
Alakazam,Meowstic,Hyper Beam,89.3,Expanding Force,26.2,0,0.63
Alakazam,Meowstic-F,Hyper Beam,89.3,Hyper Beam,65.4,0,0.24
Alakazam,Aegislash,Future Sight,37.8,Poltergeist,233.8,0.19999999999999996,-1.9
Alakazam,Aegislash-Blade,Future Sight,84.4,Poltergeist,366.2,0.19999999999999996,-2.76
Alakazam,Aromatisse,Future Sight,84.1,Misty Explosion,73.8,1,0.4
Alakazam,Slurpuff,Future Sight,107.6,Misty Explosion,66.9,0,0.41
Alakazam,Clawitzer,Energy Ball,102.7,Hyper Beam,83.1,0.19999999999999996,0.26
Alakazam,Heliolisk,Focus Blast,138.7,Hyper Beam,116.2,0,0.22
Alakazam,Tyrantrum,Focus Blast,172,Head Smash,223.8,0,-0.52
Alakazam,Aurorus,Focus Blast,193.9,Meteor Beam,87.7,0.19999999999999996,1.12
Alakazam,Sylveon,Future Sight,64.1,Hyper Beam,78.5,0.19999999999999996,-0.08
Alakazam,Hawlucha,Future Sight,252.3,Brave Bird,150,0,1.02
Alakazam,Dedenne,Future Sight,129.6,Hyper Beam,64.6,0,0.65
Alakazam,Goodra,Future Sight,58.2,Draco Meteor,102.3,0,-0.44
Alakazam,Goodra-Hisui,Focus Blast,82.6,Flash Cannon,63.1,0.19999999999999996,0.25
Alakazam,Klefki,Focus Blast,76.5,Last Resort,106.9,0,-0.3
Alakazam,Trevenant,Future Sight,99.4,Poltergeist,309.2,0.19999999999999996,-2.04
Alakazam,Gourgeist,Future Sight,120.7,Poltergeist,272.3,0,-1.52
Alakazam,Gourgeist-Small,Future Sight,130,Poltergeist,260,0,-1.3
Alakazam,Gourgeist-Large,Future Sight,112.7,Poltergeist,278.5,0,-1.66
Alakazam,Gourgeist-Jumbo,Future Sight,105.6,Poltergeist,290.8,0.19999999999999996,-1.79
Alakazam,Avalugg,Focus Blast,189.4,Giga Impact,145.4,1,0.74
Alakazam,Avalugg-Hisui,Focus Blast,442.4,Mountain Gale,185.4,0.7,2.78
Alakazam,Noivern,Future Sight,101.3,Draco Meteor,93.1,0,0.08
Alakazam,Decidueye,Future Sight,88.2,Poltergeist,301.5,0,-2.13
Alakazam,Decidueye-Hisui,Future Sight,173,Giga Impact,141.5,0.19999999999999996,0.37
Alakazam,Incineroar,Focus Blast,115.3,Throat Chop,232.3,0.19999999999999996,-1.11
Alakazam,Primarina,Future Sight,77.4,Hydro Cannon,129.2,0.19999999999999996,-0.46
Alakazam,Toucannon,Future Sight,109,Giga Impact,222.3,0.19999999999999996,-1.07
Alakazam,Crabominable,Future Sight,214,Ice Hammer,159.2,0.7,0.76
Alakazam,Lycanroc,Focus Blast,168,Giga Impact,143.8,0,0.24
Alakazam,Lycanroc-Midnight,Focus Blast,141.3,Stone Edge,143.8,0,-0.03
Alakazam,Lycanroc-Dusk,Focus Blast,168,Giga Impact,188.5,0,-0.21
Alakazam,Toxapex,Future Sight,163.2,Gunk Shot,120,0.7,0.64
Alakazam,Mudsdale,Future Sight,88,Earthquake,153.1,0.7,-0.44
Alakazam,Araquanid,Future Sight,75.5,Leech Life,170.8,0.7,-0.74
Alakazam,Salazzle,Future Sight,281.1,Overheat,102.3,0,1.79
Alakazam,Tsareena,Future Sight,93.9,Trop Kick,126.9,0,-0.33
Alakazam,Oranguru,Hyper Beam,63,Hyper Beam,103.8,0.19999999999999996,-0.35
Alakazam,Passimian,Future Sight,229.7,Giga Impact,148.5,0,0.81
Alakazam,Mimikyu,Future Sight,100,Phantom Force,223.1,0,-1.23
Alakazam,Drampa,Focus Blast,126.8,Draco Meteor,117.7,0.7,0.3
Alakazam,Kommo-o,Future Sight,173.3,Clanging Scales,53.1,0,1.2
Alakazam,Corviknight,Focus Blast,59.5,Brave Bird,143.8,0,-0.84
Alakazam,Flapple,Future Sight,138.6,Outrage,168.5,0,-0.3
Alakazam,Appletun,Future Sight,87.6,Draco Meteor,95.4,0.7,0.13
Alakazam,Sandaconda,Energy Ball,122.4,Earthquake,136.9,0,-0.15
Alakazam,Polteageist,Future Sight,89.6,Shadow Ball,144.6,0,-0.55
Alakazam,Hatterene,Hyper Beam,83.3,Dazzling Gleam,86.2,1,0.27
Alakazam,Mr. Rime,Hyper Beam,72.3,Hyper Beam,78.5,0,-0.06
Alakazam,Runerigus,Future Sight,97.7,Poltergeist,278.5,0.7,-1.6
Alakazam,Alcremie,Future Sight,82.1,Misty Explosion,78.5,0.19999999999999996,0.1
Alakazam,Morpeko,Focus Blast,206,Aura Wheel,139.2,0,0.67
Alakazam,Dragapult,Future Sight,103.7,Phantom Force,269.2,0,-1.65
Alakazam,Wyrdeer,Hyper Beam,79.2,Megahorn,216.9,0.19999999999999996,-1.32
Alakazam,Kleavor,Future Sight,122.8,Lunge,260,0,-1.37
Alakazam,Basculegion,Energy Ball,87.2,Wave Crash,227.7,0,-1.4
Alakazam,Basculegion-F,Energy Ball,87.2,Shadow Ball,120,0,-0.33
Alakazam,Sneasler,Future Sight,418.1,Dire Claw,126.9,0,2.91
Alakazam,Meowscarada,Focus Blast,157.6,Knock Off,184.6,0,-0.27
Alakazam,Skeledirge,Future Sight,94.4,Shadow Ball,126.2,0.19999999999999996,-0.26
Alakazam,Quaquaval,Future Sight,211.3,Wave Crash,178.5,0,0.33
Alakazam,Maushold,Future Sight,113.4,Giga Impact,164.6,0,-0.51
Alakazam,Garganacl,Focus Blast,112,Explosion,218.5,0.7,-0.85
Alakazam,Armarouge,Hyper Beam,83.8,Burn Up,110.8,0,-0.27
Alakazam,Ceruledge,Future Sight,90,Bitter Blade,138.5,0,-0.48
Alakazam,Bellibolt,Future Sight,85.3,Hyper Beam,74.6,0.7,0.32
Alakazam,Scovillain,Future Sight,135,Flare Blitz,166.2,0,-0.31
Alakazam,Espathra,Hyper Beam,98.2,Hyper Beam,73.8,0,0.24
Alakazam,Tinkaton,Focus Blast,54.4,Gigaton Hammer,210,0,-1.56
Alakazam,Palafin,Energy Ball,112,Wave Crash,152.3,0,-0.4
Alakazam,Palafin-Hero,Energy Ball,86.9,Wave Crash,220,0,-1.33
Alakazam,Orthworm,Focus Blast,195.9,Giga Impact,118.5,0.19999999999999996,0.83
Alakazam,Glimmora,Future Sight,202.5,Sludge Bomb,79.2,0,1.23
Alakazam,Farigiraf,Hyper Beam,76.4,Hyper Voice,71.5,0.19999999999999996,0.11
Alakazam,Kingambit,Focus Blast,235.4,Kowtow Cleave,328.5,0.19999999999999996,-0.87
Alakazam,Sinistcha,Future Sight,111,Shadow Ball,135.4,0,-0.24
Alakazam,Archaludon,Focus Blast,152.7,Draco Meteor,110.8,0,0.42
Alakazam,Hydrapple,Future Sight,89.5,Draco Meteor,108.5,0.7,0.02
Alakazam,Mega Venusaur,Future Sight,151,Frenzy Plant,125.4,0,0.26
Alakazam,Mega Charizard X,Future Sight,100.7,Heat Wave,57.7,0,0.43
Alakazam,Mega Charizard Y,Future Sight,79.1,Heat Wave,96.9,0,-0.18
Alakazam,Mega Blastoise,Energy Ball,79.2,Water Spout,134.6,0,-0.55
Alakazam,Mega Beedrill,Future Sight,231.4,Lunge,375.4,0,-1.44
Alakazam,Mega Pidgeot,Future Sight,102.5,Hyper Beam,134.6,0,-0.32
Alakazam,Mega Clefable,Future Sight,74.1,Misty Explosion,90.8,0,-0.17
Alakazam,Mega Alakazam,Hyper Beam,83.1,Hyper Beam,109.2,0,-0.26
Alakazam,Mega Victreebel,Future Sight,181.9,Leaf Storm,117.7,0,0.64
Alakazam,Mega Slowbro,Energy Ball,95.3,Hyper Beam,87.7,0.7,0.29
Alakazam,Mega Gengar,Future Sight,208.9,Shadow Ball,172.3,0,0.37
Alakazam,Mega Kangaskhan,Focus Blast,100,Double-Edge,183.1,0,-0.83
Alakazam,Mega Starmie,Energy Ball,96.3,Liquidation,145.4,0,-0.49
Alakazam,Mega Pinsir,Future Sight,105,Lunge,286.2,0,-1.81
Alakazam,Mega Gyarados,Focus Blast,85.9,Crunch,286.2,0,-2
Alakazam,Mega Aerodactyl,Future Sight,91,Rock Slide,158.5,0,-0.67
Alakazam,Mega Dragonite,Future Sight,33.7,Draco Meteor,123.1,0,-0.89
Alakazam,Mega Meganium,Future Sight,78.1,Frenzy Plant,140.8,0,-0.63
Alakazam,Mega Feraligatr,Future Sight,90,Double-Edge,263.8,0,-1.74
Alakazam,Mega Ampharos,Future Sight,76.4,Hyper Beam,104.6,0.7,-0.07
Alakazam,Mega Steelix,Focus Blast,125.3,Self-Destruct,203.1,0.7,-0.57
Alakazam,Mega Scizor,Focus Blast,62.1,Bug Bite,318.5,0,-2.56
Alakazam,Mega Heracross,Future Sight,167.7,Megahorn,490.8,0,-3.23
Alakazam,Mega Skarmory,Focus Blast,64.3,Brave Bird,199.2,0,-1.35
Alakazam,Mega Houndoom,Focus Blast,130.7,Dark Pulse,149.2,0,-0.19
Alakazam,Mega Tyranitar,Focus Blast,178.3,Giga Impact,186.2,0,-0.08
Alakazam,Mega Gardevoir,Hyper Beam,61.5,Misty Explosion,104.6,0,-0.43
Alakazam,Mega Sableye,Energy Ball,48.8,Foul Play,96.9,1,-0.18
Alakazam,Mega Aggron,Focus Blast,223.4,Head Smash,249.2,0.19999999999999996,-0.2
Alakazam,Mega Medicham,Future Sight,114.1,Giga Impact,262.3,0,-1.48
Alakazam,Mega Manectric,Future Sight,111.7,Thunderbolt,81.5,0,0.3
Alakazam,Mega Sharpedo,Focus Blast,173.8,Crunch,401.5,0,-2.28
Alakazam,Mega Camerupt,Future Sight,89.7,Eruption,183.8,1,-0.64
Alakazam,Mega Altaria,Future Sight,86.7,Outrage,168.5,0,-0.82
Alakazam,Mega Banette,Future Sight,112.9,Poltergeist,412.3,0,-2.99
Alakazam,Mega Chimecho,Focus Blast,52,Flash Cannon,72.3,0.19999999999999996,-0.14
Alakazam,Mega Absol,Focus Blast,191.4,Megahorn,280,0,-0.89
Alakazam,Mega Glalie,Focus Blast,139.4,Explosion,246.9,0,-1.07
Alakazam,Mega Lopunny,Future Sight,198.6,Close Combat,96.9,0,1.02
Alakazam,Mega Garchomp,Future Sight,77,Earthquake,192.3,0,-1.15
Alakazam,Mega Lucario,Focus Blast,164.1,Meteor Mash,204.6,0,-0.4
Alakazam,Mega Abomasnow,Focus Blast,105.5,Wood Hammer,191.5,0.7,-0.65
Alakazam,Mega Gallade,Future Sight,84.6,Giga Impact,186.9,0,-1.02
Alakazam,Mega Froslass,Future Sight,93.1,Shadow Ball,149.2,0,-0.56
Alakazam,Mega Emboar,Future Sight,136.2,Flare Blitz,207.7,0,-0.72
Alakazam,Mega Excadrill,Focus Blast,136.2,Megahorn,300,0,-1.64
Alakazam,Mega Audino,Future Sight,62.9,Hyper Beam,95.4,0.19999999999999996,-0.27
Alakazam,Mega Chandelure,Future Sight,93.3,Shadow Ball,175.4,0,-0.82
Alakazam,Mega Golurk,Future Sight,79.3,Poltergeist,401.5,0.19999999999999996,-3.16
Alakazam,Mega Chesnaught,Future Sight,148.5,Wood Hammer,196.2,0.7,-0.27
Alakazam,Mega Delphox,Hyper Beam,62.7,Heat Wave,96.9,0,-0.34
Alakazam,Mega Greninja,Focus Blast,145.6,Dark Pulse,144.6,0,0.01
Alakazam,Mega Floette,Future Sight,65.1,Moonblast,126.9,0,-0.62
Alakazam,Mega Meowstic,Hyper Beam,75.2,Expanding Force,37.7,0,0.38
Alakazam,Mega Hawlucha,Future Sight,188.2,Brave Bird,196.2,0,-0.08
Alakazam,Mega Crabominable,Future Sight,147.7,Ice Hammer,216.9,0.7,-0.48
Alakazam,Mega Drampa,Focus Blast,104.6,Draco Meteor,132.3,0.7,-0.07
Alakazam,Mega Scovillain,Future Sight,110,Flare Blitz,196.9,0,-0.87
Alakazam,Mega Glimmora,Future Sight,175.9,Sludge Bomb,118.5,0,0.57
Machamp,Venusaur,Giga Impact,83.9,Frenzy Plant,95.2,-0.19999999999999996,-0.17
Machamp,Charizard,Giga Impact,88.9,Heat Wave,64.2,-0.19999999999999996,0.19
Machamp,Blastoise,Close Combat,87.7,Water Spout,85.5,-0.19999999999999996,-0.04
Machamp,Beedrill,Giga Impact,158.6,Giga Impact,63,-0.19999999999999996,0.9
Machamp,Pidgeot,Close Combat,107,Sky Attack,164.8,-0.19999999999999996,-0.64
Machamp,Arbok,Earthquake,148.1,Gunk Shot,78.8,-0.19999999999999996,0.63
Machamp,Pikachu,Earthquake,269.1,Play Rough,58.2,-0.19999999999999996,2.05
Machamp,Raichu,Earthquake,176.3,Volt Switch,27.3,-0.19999999999999996,1.43
Machamp,Raichu-Alola,Earthquake,188.1,Psychic,110.3,-0.19999999999999996,0.72
Machamp,Clefable,Giga Impact,84.1,Misty Explosion,123.6,0,-0.39
Machamp,Ninetales,Earthquake,127,Overheat,72.7,-0.19999999999999996,0.48
Machamp,Ninetales-Alola,Close Combat,114.2,Moonblast,106.7,-0.19999999999999996,0.02
Machamp,Arcanine,Earthquake,109.1,Flare Blitz,86.1,-0.19999999999999996,0.17
Machamp,Arcanine-Hisui,Earthquake,211.8,Flare Blitz,89.1,-0.19999999999999996,1.17
Machamp,Alakazam,Giga Impact,157.7,Future Sight,186.7,-0.19999999999999996,-0.35
Machamp,Victreebel,Giga Impact,101.3,Power Whip,83.6,-0.19999999999999996,0.12
Machamp,Slowbro,Giga Impact,60.6,Future Sight,152.7,0.5,-0.77
Machamp,Slowbro-Galar,Earthquake,91.8,Future Sight,99.4,0.5,0.07
Machamp,Gengar,Earthquake,165.9,Sludge Bomb,69.1,-0.19999999999999996,0.91
Machamp,Kangaskhan,Close Combat,177.8,Double-Edge,78.8,-0.19999999999999996,0.93
Machamp,Starmie,Giga Impact,94.1,Psycho Cut,50.9,-0.19999999999999996,0.37
Machamp,Pinsir,Giga Impact,80,Giga Impact,78.8,-0.19999999999999996,-0.05
Machamp,Tauros,Close Combat,185.3,Giga Impact,101.8,-0.19999999999999996,0.78
Machamp,Tauros-Paldea-Combat,Close Combat,86,Close Combat,86.1,-0.19999999999999996,-0.06
Machamp,Tauros-Paldea-Blaze,Earthquake,96,Close Combat,86.1,-0.19999999999999996,0.04
Machamp,Tauros-Paldea-Aqua,Close Combat,86,Close Combat,86.1,-0.19999999999999996,-0.06
Machamp,Gyarados,Giga Impact,79.4,Bounce,134.5,-0.19999999999999996,-0.61
Machamp,Ditto,Close Combat,382.1,Struggle,0,0,3.82
Machamp,Vaporeon,Close Combat,98,Alluring Voice,72.7,0,0.25
Machamp,Jolteon,Earthquake,160,Alluring Voice,72.7,-0.19999999999999996,0.81
Machamp,Flareon,Earthquake,160,Flare Blitz,97,0,0.63
Machamp,Aerodactyl,Close Combat,121.9,Dual Wingbeat,58.2,-0.19999999999999996,0.58
Machamp,Snorlax,Close Combat,160.9,Body Slam,61.8,0.5,1.14
Machamp,Dragonite,Giga Impact,34.9,Hurricane,90.9,-0.19999999999999996,-0.62
Machamp,Meganium,Close Combat,87.1,Frenzy Plant,84.2,-0.19999999999999996,-0.03
Machamp,Typhlosion,Earthquake,119,Eruption,100.6,-0.19999999999999996,0.12
Machamp,Typhlosion-Hisui,Earthquake,123,Eruption,106.1,-0.19999999999999996,0.11
Machamp,Feraligatr,Close Combat,84.4,Liquidation,77.6,-0.19999999999999996,0.01
Machamp,Ariados,Giga Impact,102.1,Giga Impact,63,0.5,0.54
Machamp,Ampharos,Earthquake,103,Hyper Beam,69.1,0,0.34
Machamp,Azumarill,Giga Impact,76.6,Play Rough,92.1,0,-0.16
Machamp,Politoed,Close Combat,102.4,Hyper Beam,59.4,-0.19999999999999996,0.37
Machamp,Espeon,Giga Impact,119.3,Future Sight,181.8,-0.19999999999999996,-0.68
Machamp,Umbreon,Close Combat,145.9,Last Resort,48.5,0,0.97
Machamp,Slowking,Giga Impact,78.8,Future Sight,152.7,0.5,-0.59
Machamp,Slowking-Galar,Earthquake,105.9,Future Sight,161.2,0.5,-0.4
Machamp,Forretress,Close Combat,68,Explosion,104.8,0.5,-0.22
Machamp,Steelix,Close Combat,100,Self-Destruct,81.2,0.5,0.34
Machamp,Scizor,Close Combat,93.1,Bullet Punch,49.7,0,0.43
Machamp,Heracross,Giga Impact,90.3,Focus Punch,118.2,-0.19999999999999996,-0.34
Machamp,Skarmory,Close Combat,72.9,Brave Bird,141.8,-0.19999999999999996,-0.75
Machamp,Houndoom,Close Combat,304,Overheat,87.9,-0.19999999999999996,2.1
Machamp,Tyranitar,Close Combat,283.4,Focus Punch,82.4,0,2.01
Machamp,Pelipper,Giga Impact,83,Brave Bird,63,0,0.2
Machamp,Gardevoir,Giga Impact,109.8,Future Sight,175.8,-0.19999999999999996,-0.72
Machamp,Sableye,Earthquake,75.2,Foul Play,38.2,0,0.37
Machamp,Aggron,Close Combat,223.4,Steel Roller,93.3,0,1.3
Machamp,Medicham,Giga Impact,103.7,Zen Headbutt,160,-0.19999999999999996,-0.62
Machamp,Manectric,Earthquake,154.5,Thunderbolt,58.8,-0.19999999999999996,0.9
Machamp,Sharpedo,Close Combat,368.3,Giga Impact,76.4,-0.19999999999999996,2.86
Machamp,Camerupt,Earthquake,136.6,Eruption,98.2,0.5,0.53
Machamp,Torkoal,Earthquake,78.6,Eruption,63.6,0.8,0.39
Machamp,Altaria,Giga Impact,81.3,Sky Attack,152.7,-0.19999999999999996,-0.77
Machamp,Milotic,Close Combat,95.3,Scald,50.9,-0.19999999999999996,0.38
Machamp,Castform,Close Combat,245.5,Future Sight,49.7,-0.19999999999999996,1.9
Machamp,Banette,Earthquake,75.5,Poltergeist,81.8,0,-0.06
Machamp,Chimecho,Giga Impact,89.3,Future Sight,146.7,0,-0.57
Machamp,Absol,Close Combat,287.1,Giga Impact,81.2,-0.19999999999999996,2
Machamp,Glalie,Close Combat,206.5,Explosion,97.6,-0.19999999999999996,1.03
Machamp,Torterra,Close Combat,75.9,Headlong Rush,86.1,0,-0.1
Machamp,Infernape,Earthquake,129.8,Focus Punch,103.6,-0.19999999999999996,0.2
Machamp,Empoleon,Close Combat,186.2,Hydro Cannon,101.8,0,0.84
Machamp,Luxray,Earthquake,116.1,Psychic Fangs,87.3,-0.19999999999999996,0.23
Machamp,Roserade,Giga Impact,116.3,Petal Dance,87.9,-0.19999999999999996,0.22
Machamp,Rampardos,Close Combat,233.7,Focus Punch,96.4,0,1.37
Machamp,Bastiodon,Close Combat,257.8,Steel Roller,60.6,0.5,2.12
Machamp,Lopunny,Close Combat,220,Close Combat,45.5,-0.19999999999999996,1.69
Machamp,Spiritomb,Earthquake,56,Poltergeist,70.9,0.5,0
Machamp,Garchomp,Close Combat,76,Earthquake,81.8,-0.19999999999999996,-0.12
Machamp,Lucario,Close Combat,245.5,Close Combat,57,-0.19999999999999996,1.83
Machamp,Hippowdon,Close Combat,63.9,Earthquake,73.3,0.5,0.06
Machamp,Toxicroak,Earthquake,132.9,Focus Punch,105.5,-0.19999999999999996,0.21
Machamp,Abomasnow,Close Combat,204.8,Wood Hammer,77,0,1.28
Machamp,Weavile,Close Combat,521.4,Knock Off,25.5,-0.19999999999999996,4.9
Machamp,Rhyperior,Close Combat,113.7,Earthquake,85.5,0.5,0.43
Machamp,Leafeon,Close Combat,77.1,Solar Blade,89.7,-0.19999999999999996,-0.19
Machamp,Glaceon,Close Combat,177.1,Alluring Voice,81.2,0,0.96
Machamp,Gliscor,Giga Impact,62,Earthquake,65.5,-0.19999999999999996,-0.1
Machamp,Mamoswine,Close Combat,173,Earthquake,81.8,-0.19999999999999996,0.85
Machamp,Gallade,Giga Impact,109.8,Focus Punch,118.2,-0.19999999999999996,-0.14
Machamp,Froslass,Earthquake,68.3,Blizzard,38.2,-0.19999999999999996,0.24
Machamp,Rotom,Close Combat,0,Thunderbolt,55.2,-0.19999999999999996,-0.61
Machamp,Rotom-Heat,Close Combat,101.6,Overheat,84.2,-0.19999999999999996,0.11
Machamp,Rotom-Wash,Close Combat,101.6,Hydro Pump,71.5,-0.19999999999999996,0.24
Machamp,Rotom-Frost,Close Combat,203.2,Blizzard,85.5,-0.19999999999999996,1.12
Machamp,Rotom-Fan,Giga Impact,84,Thunderbolt,58.8,-0.19999999999999996,0.19
Machamp,Rotom-Mow,Close Combat,101.6,Thunderbolt,58.8,-0.19999999999999996,0.37
Machamp,Serperior,Close Combat,92.7,Giga Impact,56.4,-0.19999999999999996,0.3
Machamp,Emboar,Earthquake,113.5,Focus Punch,116.4,0,-0.03
Machamp,Samurott,Close Combat,90,Hydro Cannon,100,-0.19999999999999996,-0.16
Machamp,Samurott-Hisui,Close Combat,193.9,Giga Impact,71.5,-0.19999999999999996,1.16
Machamp,Watchog,Close Combat,266.7,Giga Impact,91.5,-0.19999999999999996,1.69
Machamp,Liepard,Close Combat,328.1,Psychic Fangs,71.5,-0.19999999999999996,2.51
Machamp,Simisage,Close Combat,128.7,Solar Blade,83.6,-0.19999999999999996,0.39
Machamp,Simisear,Earthquake,144,Flare Blitz,80.6,-0.19999999999999996,0.57
Machamp,Simipour,Close Combat,128.7,Giga Impact,66.7,-0.19999999999999996,0.56
Machamp,Excadrill,Close Combat,217.3,Earthquake,83.6,-0.19999999999999996,1.28
Machamp,Audino,Close Combat,169.7,Giga Impact,75.2,0,0.94
Machamp,Conkeldurr,Close Combat,77.2,Drain Punch,92.1,0.5,0
Machamp,Whimsicott,Giga Impact,94.1,Moonblast,103,-0.19999999999999996,-0.15
Machamp,Krookodile,Close Combat,188.2,Earthquake,75.2,-0.19999999999999996,1.07
Machamp,Cofagrigus,Earthquake,41.4,Hyper Beam,61.2,0.5,-0.05
Machamp,Garbodor,Earthquake,113.5,Explosion,108.5,-0.19999999999999996,-0.01
Machamp,Zoroark,Close Combat,297.8,Psychic,86.1,-0.19999999999999996,2.06
Machamp,Zoroark-Hisui,Earthquake,86.2,Hyper Voice,66.1,-0.19999999999999996,0.14
Machamp,Reuniclus,Giga Impact,75.7,Future Sight,175.8,0.5,-0.85
Machamp,Vanilluxe,Close Combat,209.6,Explosion,69.7,-0.19999999999999996,1.34
Machamp,Emolga,Giga Impact,128.5,Acrobatics,63,-0.19999999999999996,0.6
Machamp,Chandelure,Earthquake,121.5,Heat Wave,78.2,-0.19999999999999996,0.37
Machamp,Beartic,Close Combat,188.2,Focus Punch,81.2,0,1.07
Machamp,Stunfisk,Earthquake,93.5,Earth Power,50.9,0.5,0.58
Machamp,Stunfisk-Galar,Close Combat,146.7,Earthquake,60,0.5,1.02
Machamp,Golurk,Earthquake,54.9,Headlong Rush,93.3,0,-0.38
Machamp,Hydreigon,Close Combat,176,Draco Meteor,95.2,-0.19999999999999996,0.75
Machamp,Volcarona,Giga Impact,98.1,Overheat,100.6,-0.19999999999999996,-0.08
Machamp,Chesnaught,Close Combat,69.9,Wood Hammer,84.2,0,-0.14
Machamp,Delphox,Earthquake,129.3,Psychic,124.8,-0.19999999999999996,-0.01
Machamp,Greninja,Close Combat,250.3,Hydro Pump,70.9,-0.19999999999999996,1.73
Machamp,Diggersby,Close Combat,206.3,Giga Impact,71.5,-0.19999999999999996,1.29
Machamp,Talonflame,Giga Impact,96.1,Brave Bird,171.5,-0.19999999999999996,-0.81
Machamp,Vivillon,Giga Impact,122.6,Hurricane,130.9,-0.19999999999999996,-0.14
Machamp,Floette,Giga Impact,882.7,Moonblast,15.8,0.30000000000000004,8.76
Machamp,Floette-Eternal,Giga Impact,102.7,Moonblast,139.4,-0.19999999999999996,-0.43
Machamp,Florges,Giga Impact,99.3,Misty Explosion,138.2,-0.19999999999999996,-0.45
Machamp,Pangoro,Close Combat,191.8,Close Combat,111.5,0,0.8
Machamp,Furfrou,Close Combat,134,Giga Impact,87.9,-0.19999999999999996,0.4
Machamp,Meowstic,Giga Impact,93.3,Expanding Force,90.9,-0.19999999999999996,-0.04
Machamp,Meowstic-F,Giga Impact,93.3,Future Sight,135.8,-0.19999999999999996,-0.49
Machamp,Aegislash,Earthquake,84.4,Poltergeist,60.6,0,0.24
Machamp,Aegislash-Blade,Earthquake,188.1,Poltergeist,94.5,0,0.94
Machamp,Aromatisse,Giga Impact,82.4,Misty Explosion,127.3,0.8,-0.21
Machamp,Slurpuff,Giga Impact,80.3,Misty Explosion,113.9,-0.19999999999999996,-0.4
Machamp,Clawitzer,Close Combat,101.4,Hyper Beam,71.5,0,0.3
Machamp,Heliolisk,Close Combat,324.1,Hyper Beam,100.6,-0.19999999999999996,2.18
Machamp,Tyrantrum,Close Combat,146.5,Outrage,92.7,-0.19999999999999996,0.48
Machamp,Aurorus,Close Combat,351.5,Hyper Beam,63,0,2.89
Machamp,Sylveon,Giga Impact,92.4,Hyper Beam,67.3,0,0.25
Machamp,Hawlucha,Giga Impact,91.5,Brave Bird,153.9,-0.19999999999999996,-0.68
Machamp,Dedenne,Earthquake,163.4,Dazzling Gleam,90.9,-0.19999999999999996,0.67
Machamp,Goodra,Close Combat,107.9,Draco Meteor,87.9,-0.19999999999999996,0.14
Machamp,Goodra-Hisui,Close Combat,174.2,Flash Cannon,54.5,0,1.2
